id,rooms,surface,floor,maxfloor,compartiment,age,euro,location,link
XAHI1003Q,3,63,2,2,semidecomandat,0,87000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-XAHI1003Q?lista=141346768
X9PI1006P,3,65,8,8,decomandat,-1,96000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X9PI1006P?lista=141346768
X1KA100QQ,3,65,8,8,decomandat,-1,82000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100QQ?lista=141346768
X4I71008F,3,69,1,6,semidecomandat,0,91863,iris,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/iris/apartament-de-vanzare-3-camere-X4I71008F?lista=141346768
XAR91002T,3,67,2,4,decomandat,-1,116000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-XAR91002T?lista=141346768
X8MD10059,3,70,1,4,decomandat,-1,110000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8MD10059?lista=141346768
X54N00014,3,67,6,8,decomandat,-1,102000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X54N00014?lista=141346768
X46K105DL,3,60,1,3,decomandat,-1,117500,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X46K105DL?lista=141346768
X8M210081,3,64,4,4,decomandat,-1,97000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8M210081?lista=141346768
X1KA1008G,3,75,4,4,decomandat,-1,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA1008G?lista=141346768
X9PN1000K,4,63,2,4,semidecomandat,-1,88000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PN1000K?lista=141346768
X9PL10069,3,76,7,7,decomandat,-1,118000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PL10069?lista=141346768
XAO80001K,3,60,4,4,semidecomandat,-1,105000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XAO80001K?lista=141346768
X8M210079,4,78,4,4,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M210079?lista=141346768
X8QD1001E,3,68,1,3,decomandat,-1,105000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8QD1001E?lista=141346768
X46K101SQ,3,70,5,10,decomandat,-1,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K101SQ?lista=141346768
X46K10076,4,85,4,4,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K10076?lista=141346768
X57Q10021,3,65,4,4,decomandat,-1,90000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X57Q10021?lista=141346768
X4I71009J,3,76,1,9,semidecomandat,0,95900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X4I71009J?lista=141346768
X46K103C2,3,77,1,7,decomandat,0,98000,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X46K103C2?lista=141346768
XAHI1002S,3,71,3,7,semidecomandat,0,81650,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAHI1002S?lista=141346768
X9PL100BV,3,67,10,10,decomandat,-1,74800,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PL100BV?lista=141346768
XARL1005N,3,60,4,4,decomandat,-1,105000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XARL1005N?lista=141346768
X8MD1002D,4,80,4,4,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD1002D?lista=141346768
X8MD1004Q,3,70,3,5,semidecomandat,0,81000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X8MD1004Q?lista=141346768
X1KA100T1,3,63,6,8,decomandat,-1,102000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100T1?lista=141346768
X1KA100KB,3,64,3,4,decomandat,-1,93000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100KB?lista=141346768
X8M21003D,3,76,5,5,semidecomandat,0,76500,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X8M21003D?lista=141346768
X8OK1000F,3,62,1,10,decomandat,-1,117500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8OK1000F?lista=141346768
X8JT1000B,3,68,4,4,decomandat,-1,119900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8JT1000B?lista=141346768
X7F910046,3,68,6,8,decomandat,-1,112000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X7F910046?lista=141346768
X4I7100FN,4,78,4,4,decomandat,-1,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I7100FN?lista=141346768
X01V100FE,4,85,4,4,decomandat,0,112000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X01V100FE?lista=141346768
X1KA101TV,3,66,3,4,semidecomandat,-1,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA101TV?lista=141346768
X9PL100D9,3,65,3,4,decomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9PL100D9?lista=141346768
X1OR1000C,3,90,3,3,decomandat,-1,103000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1OR1000C?lista=141346768
X57Q10091,3,65,4,4,decomandat,-1,102000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X57Q10091?lista=141346768
X7F91001A,3,68,6,7,semidecomandat,0,110700,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7F91001A?lista=141346768
X7F91008P,3,65,2,4,decomandat,-1,112000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X7F91008P?lista=141346768
X1KA100DI,4,80,4,4,decomandat,-1,104000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100DI?lista=141346768
X8I700037,3,66,3,4,decomandat,-1,119000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8I700037?lista=141346768
X82S1003F,3,76,4,4,decomandat,-1,92500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X82S1003F?lista=141346768
X8OK1001L,3,60,2,6,semidecomandat,0,120000,plopilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/plopilor/apartament-de-vanzare-3-camere-X8OK1001L?lista=141346768
X8M2100P1,3,67,4,4,decomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8M2100P1?lista=141346768
X8DD1001U,4,80,4,4,decomandat,-1,93500,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-4-camere-X8DD1001U?lista=141346768
XAO800020,3,67,4,4,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XAO800020?lista=141346768
X1KA100R6,3,63,1,8,semidecomandat,-1,115500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100R6?lista=141346768
XB3M100AC,3,66,7,7,decomandat,0,82900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XB3M100AC?lista=141346768
X7F9100AE,3,69,2,4,semidecomandat,0,92900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7F9100AE?lista=141346768
X1KA101PP,3,76,7,7,decomandat,-1,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA101PP?lista=141346768
X1KA1016R,4,78,4,4,decomandat,-1,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA1016R?lista=141346768
X4I710023,3,67,3,6,semidecomandat,0,119900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X4I710023?lista=141346768
X9CH1006B,3,76,7,8,decomandat,-1,119000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9CH1006B?lista=141346768
X54N0007K,3,69,3,8,decomandat,-1,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X54N0007K?lista=141346768
X4I710053,3,64,2,8,decomandat,-1,95000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I710053?lista=141346768
X1KA1018B,3,66,1,4,semidecomandat,0,92960,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X1KA1018B?lista=141346768
X671000BG,3,69,5,10,decomandat,0,93150,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X671000BG?lista=141346768
X8MD1004J,3,67,6,8,decomandat,-1,96900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8MD1004J?lista=141346768
X57Q10035,3,73,2,7,semidecomandat,0,106223,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X57Q10035?lista=141346768
X9PI10087,3,80,4,5,semidecomandat,0,120000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PI10087?lista=141346768
X4I7100CN,3,63,2,2,semidecomandat,0,87000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I7100CN?lista=141346768
X57Q100ET,4,71,1,4,decomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X57Q100ET?lista=141346768
X90R100D1,4,78,3,4,semidecomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X90R100D1?lista=141346768
X6QM1000M,4,85,4,4,decomandat,-1,112000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X6QM1000M?lista=141346768
X90R10048,3,63,3,4,semidecomandat,-1,116000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X90R10048?lista=141346768
X7ME00012,4,80,2,4,decomandat,-1,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7ME00012?lista=141346768
XB3M1005N,3,66,7,7,decomandat,0,83000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XB3M1005N?lista=141346768
X8SC10031,3,71,8,10,decomandat,0,85560,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8SC10031?lista=141346768
X9PN1000N,3,72,3,5,semidecomandat,0,118000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X9PN1000N?lista=141346768
X6710009U,3,72,1,4,decomandat,0,90000,buna ziua,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X6710009U?lista=141346768
X7OM1003E,3,60,1,2,decomandat,-1,98000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X7OM1003E?lista=141346768
X1KA100C9,3,64,10,10,decomandat,-1,76000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100C9?lista=141346768
X9CH10022,3,68,9,10,decomandat,-1,96000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9CH10022?lista=141346768
X9PL1000E,3,65,1,4,semidecomandat,-1,105000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PL1000E?lista=141346768
X46K104HC,3,65,4,4,decomandat,-1,110000,gruia,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gruia/apartament-de-vanzare-3-camere-X46K104HC?lista=141346768
X9PN10014,3,65,1,4,semidecomandat,-1,89500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9PN10014?lista=141346768
X46K10520,3,60,2,4,semidecomandat,-1,107000,ultracentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/ultracentral/apartament-de-vanzare-3-camere-X46K10520?lista=141346768
X5ET1004B,3,72,5,6,semidecomandat,0,99900,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X5ET1004B?lista=141346768
X57Q1008K,3,70,2,3,semidecomandat,0,106000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X57Q1008K?lista=141346768
X9CH10012,3,66,3,4,decomandat,-1,120000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X9CH10012?lista=141346768
X57Q1004E,4,78,3,4,decomandat,-1,119000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X57Q1004E?lista=141346768
X8MD1003I,3,67,8,8,decomandat,-1,93000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8MD1003I?lista=141346768
X9LN1001T,3,65,9,9,decomandat,-1,97000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9LN1001T?lista=141346768
X57Q1007F,3,65,7,8,semidecomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q1007F?lista=141346768
X90R10077,3,67,10,10,semidecomandat,-1,116000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X90R10077?lista=141346768
XAT000013,3,77,4,6,semidecomandat,0,95103,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAT000013?lista=141346768
X92N1000I,3,61,2,7,semidecomandat,0,99000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X92N1000I?lista=141346768
X1KA1007C,3,65,3,9,decomandat,-1,100000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA1007C?lista=141346768
X7KQ10085,3,65,3,4,decomandat,-1,119500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X7KQ10085?lista=141346768
X9PI100BF,4,82,2,4,decomandat,-1,106000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI100BF?lista=141346768
X9PL100B3,3,64,9,10,semidecomandat,-1,87500,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X9PL100B3?lista=141346768
X4I7100H1,3,82,5,5,semidecomandat,0,99900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I7100H1?lista=141346768
X9AC1001K,3,67,4,4,decomandat,-1,94999,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9AC1001K?lista=141346768
X7KQ1009L,3,70,3,5,semidecomandat,0,99190,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X7KQ1009L?lista=141346768
XAH21000H,3,72,4,4,semidecomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-XAH21000H?lista=141346768
X5ET10022,3,65,1,3,decomandat,-1,109000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X5ET10022?lista=141346768
XARL1000V,4,80,3,4,decomandat,-1,102000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-XARL1000V?lista=141346768
X1KA101UD,3,72,2,6,semidecomandat,0,113900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA101UD?lista=141346768
X4I710010,3,67,2,6,semidecomandat,0,109900,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X4I710010?lista=141346768
X54N00018,3,80,1,7,semidecomandat,0,117745,ultracentral,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/ultracentral/apartament-de-vanzare-3-camere-X54N00018?lista=141346768
XARL1001M,3,63,3,9,semidecomandat,-1,119000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-XARL1001M?lista=141346768
X5NQ1003E,3,99,3,3,semidecomandat,0,89000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X5NQ1003E?lista=141346768
X54N00045,3,70,2,3,decomandat,0,92187,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X54N00045?lista=141346768
XAHI1001V,4,78,1,4,decomandat,-1,117000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-XAHI1001V?lista=141346768
X5ET1000N,3,67,2,6,semidecomandat,0,120000,buna ziua,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X5ET1000N?lista=141346768
X4I7100CR,3,65,2,5,decomandat,0,80708,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X4I7100CR?lista=141346768
X93B1002E,3,62,1,3,semidecomandat,0,82580,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X93B1002E?lista=141346768
X01V10060,3,64,3,8,semidecomandat,-1,113000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X01V10060?lista=141346768
X4HK10019,3,81,4,7,decomandat,0,99422,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK10019?lista=141346768
X9QC1000B,4,86,4,4,decomandat,-1,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9QC1000B?lista=141346768
X8SC1002J,3,69,1,4,decomandat,0,92186,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X8SC1002J?lista=141346768
XARL1004T,3,70,5,6,semidecomandat,0,120000,gruia,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gruia/apartament-de-vanzare-3-camere-XARL1004T?lista=141346768
XAH21000J,3,68,4,6,decomandat,-1,97000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XAH21000J?lista=141346768
X7NS1001G,3,66,2,0,semidecomandat,0,87500,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X7NS1001G?lista=141346768
X3SH102UL,3,67,2,6,semidecomandat,0,110000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X3SH102UL?lista=141346768
X7JK0001G,3,63,2,0,decomandat,-1,93000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X7JK0001G?lista=141346768
X3SH102JV,4,80,5,8,decomandat,-1,113000,aurel vlaicu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/aurel-vlaicu/apartament-de-vanzare-4-camere-X3SH102JV?lista=141346768
X83T0000N,3,71,3,0,semidecomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X83T0000N?lista=141346768
X1KA101NG,3,62,1,6,semidecomandat,0,71730,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X1KA101NG?lista=141346768
X5NQ10023,3,72,2,10,decomandat,0,89990,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5NQ10023?lista=141346768
X83T0000P,3,75,2,0,decomandat,-1,100000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X83T0000P?lista=141346768
X8SD0001D,3,65,8,8,decomandat,-1,87000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8SD0001D?lista=141346768
X9ND1004A,3,60,4,7,semidecomandat,0,76000,buna ziua,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X9ND1004A?lista=141346768
X93B1000G,3,73,1,7,semidecomandat,0,87150,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X93B1000G?lista=141346768
X93B1008H,3,76,4,15,semidecomandat,0,117129,zorilor,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X93B1008H?lista=141346768
X3SH102MU,4,64,2,10,decomandat,-1,94600,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X3SH102MU?lista=141346768
X57Q10058,3,64,3,0,semidecomandat,0,88474,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X57Q10058?lista=141346768
X46K10310,3,65,4,0,decomandat,-1,95000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X46K10310?lista=141346768
X8SC1001J,3,77,4,5,decomandat,0,91700,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8SC1001J?lista=141346768
X3SH102JF,3,65,4,4,decomandat,-1,89900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X3SH102JF?lista=141346768
X1KA101GC,3,63,3,6,semidecomandat,0,118000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X1KA101GC?lista=141346768
X8SD0001L,3,67,10,10,semidecomandat,-1,116000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8SD0001L?lista=141346768
X46K103UQ,3,64,4,4,decomandat,-1,103000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X46K103UQ?lista=141346768
X9PN1001H,3,64,4,0,decomandat,-1,98500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PN1001H?lista=141346768
X7JK0001D,3,70,7,0,semidecomandat,-1,88900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X7JK0001D?lista=141346768
X9AC1000K,3,65,5,0,decomandat,-1,104000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9AC1000K?lista=141346768
X8SC10063,3,60,2,7,decomandat,0,101600,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8SC10063?lista=141346768
X7JK0002N,3,64,3,0,semidecomandat,-1,96500,gheorgheni,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X7JK0002N?lista=141346768
XA650001G,3,60,5,10,semidecomandat,-1,89500,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-XA650001G?lista=141346768
X3SH100AQ,3,70,1,2,semidecomandat,0,103000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X3SH100AQ?lista=141346768
X5TR1000F,3,65,3,7,decomandat,-1,104000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5TR1000F?lista=141346768
X9AC1000S,3,66,1,0,semidecomandat,0,75500,baciu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/baciu/apartament-de-vanzare-3-camere-X9AC1000S?lista=141346768
